TITLE,LIKES,SHARES
"Sneakers made from banana or pineapple leaves, dresses from nettles or fish scales – the search for sustainable materials has taken the fashion industry to some wild places.",28,1
Ecuadoran biologist Jorge Brito was trekking through the forest when he heard what he thought was the chirp of a cricket.,12,1
"Minister of National Defence General Tea Banh on March 18 asked Vietnam to take in Cambodian cadets for military training and send trainers to the Kingdom, according to the ministry’s Information Department.",15,0
Residents of a small town in western Mexico are celebrating the reintroduction into the wild of the tequila fish – an endemic species saved from the brink of extinction.,11,0
Prime Minister Hun Sen has called for Cambodia and Saudi Arabia to step up cooperation in economic sectors and other areas in the Southeast Asian Kingdom with lucrative prospects.,16,0
"The Ministry of Health on March 19 reported 117 new Covid-19 cases, nine of which were imported and all were confirmed to be the Omicron variant.",15,0
"Several ministries, local and international civil organisations and the private sector are co-celebrating Earth Hour 2022 under the theme “The Future We Wish”. This comes as the Ministry of Environment announced its ambition to reduce gas emissions to zero by 2050.",11,1
"Ministry, capital’s safe-tourism team hold first meet",10,1
"In Opinion:
Our strength is our unity: Putin chose war. We unite with Ukraine",21,0
Smart ramps up shift to data-driven services,7,1
The General Department of Taxation (GDT) boss has shed some more light on the department’s decision to postpone the implementation of value-added tax (VAT) on e-commerce transactions until April 1.,19,2
National Police chief Neth Savoeun instructed all police chiefs of the municipal and provincial police to assist in strengthening the capacity of village guards to improve their effectiveness as an auxiliary force in maintaining security and public order – in accordance with the safe village-commune policy.,19,2
[Sponsored] Global fashion brand H&M launches first outlet in Cambodia,77,4
"Cambodia is continuing discussions regarding the hosting of refugees from Afghanistan, and Prime Minister Hun Sen has stated that the Kingdom would also host Ukrainians should the need eventually arise for them seek refuge amid armed conflict with Russia.",51,1
"The novel coronavirus continues to spread and evolve into new strains with slightly different genetic codes, requiring Cambodia to prioritise speeding up the Covid-19 vaccination campaign to boost herd immunity across the country.",18,0
"Prime Minister Hun Sen on March 17 explained why the ASEAN-US summit initially scheduled for March 28-29 has been postponed, apparently in response to critics who speculated that Cambodia as ASEAN chair would not agree to meet with the US.",20,0
"In a bid to end a dispute between former NagaWorld staff and the integrated resort, the Ministry of Labour and Vocational Training is calling on the strikers, including those just released on bail, to come to the negotiation table.",8,1
All passengers are required to show proof of Covid-19 vaccination upon arrival and those who have not been fully vaccinated are required to undergo a 14-day quarantine as designated by the health ministry or relevant authories.,63,7
Saudi foreign minister Prince Faisal bin Farhan al-Saud will visit Cambodia on March 18 in an effort to boost relations and cooperation between the two countries.,10,1
Pandemic pushes SDGs further out of reach of Asia and the Pacific,8,0
During that time there was a great deal of effort to try to call back all the surviving artists and master dance teachers from all over the country to Phnom Penh to try to rebuild the arts and culture that were nearly lost.,129,22
"Siem Reap is planning a low-key event in mid-April to celebrate the Khmer New Year, seen by some as a pivotal piece in its efforts to revitalise the tourism sector and the broader economy of the province, according to the provincial administrative chief.",38,7
"Saudi Arabia and the UAE have a crucial role to play in taming global oil markets after Russia’s military offensive in Ukraine, UK Prime Minister Boris Johnson said on March 15 as he jetted to the Gulf for talks.",13,1
"US chip-making giant Intel on March 15 said it planned to invest tens of billions of euros in the EU, as the continent seeks to reduce its reliance on semiconductors from Asia.",16,2
"In 2013, a video clip of an 11-year-old girl without limbs – who used the small span of her left “arm” to hold a pen with her neck and practice beautiful Khmer penmanship in a classroom in Battambang province’s Samlout district – won the hearts of netizens all throughout the Kingdom.",30,0
"Minister of Interior Sar Kheng has met with the UN special rapporteur on human rights in Cambodia to discuss several concerns, including the bail release of NagaWorld protesters and the upcoming commune council election.",2,0
"Thai Vietjet Air on March 16 became the first foreign airline in two years to obtain an Air Operating Licence (AOC) from Cambodia, according to State Secretariat of Civil Aviation (SSCA) chief Mao Havannall.",28,1
